DocId;Nom du professionnel;Partenaires;Activité du professionnel;Ville;Code postal du professionnel;Site Web;Adresse;Téléphone;Email de l'établissement;questionnaire_de_satisfaction;coordonnees_geographiques;region;departement
;SAUMUR VAL DE LOIRE TOURISME - BIT DE DOUE EN ANJOU;ADN Tourisme|DGE Pays de la Loire;Office de tourisme;DOUE-LA-FONTAINE;49700;http://www.saumur-tourisme.com;30 Place Des Fontaines;02.41.59.20.49;infos@ot-saumur.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt168449;47.195071, -0.276029;Pays de la Loire;Maine-et-Loire
;Camping du Canal;Camping Qualité|DGE Grand-Est;Camping;KEMBS;68680;https://www.camping-du-canal.fr/;Rue Paul Bader;07 83 89 72 50;campingkembs@gmail.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt170291;47.686624, 7.505345;Grand Est;Haut-Rhin
;Le Relais;DGE Centre-Val de Loire|CCI Loiret|Fédération Internationale des Logis;Hôtel-restaurant;COURTENAY;45320;https://www.lerelaiscourtenay.com;34  Rue Nationale.;0238974160;relaiscourtenay@wanadoo.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt191062;48.040105, 3.054605;Centre-Val de Loire;Loiret
;LE MASET;CCI Pays d'Arles|DGE Provence-Alpes-Côte d'Azur|Engagement Qualité PACA;Hôtel;SAINTES-MARIES-DE-LA-MER;13460;https://www.maset.fr;13 Chemin du Pont Blanc;0490976010;lemaset@orange.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt193150;43.456731, 4.426262;Provence-Alpes-Côte d'Azur;Bouches-du-Rhône
;BRIT HOTEL DINAN LE CONNETABLE;BRIT HOTEL|DGE Bretagne;Hôtel;DINAN;22100;https://dinan.brithotel.fr;8 Avenue René Cassin;02 96 87 29 29;dinan@brithotel.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt198501;48.453454, -2.06175;Bretagne;Côtes-d'Armor
;MERCURE SAINT OMER CENTRE GARE;CCI Grand Lille|CCI Hauts de France|DGE  Hauts de France|CRT Hauts de France;Hôtel-restaurant;SAINT-OMER;62500;https://all.accor.com/hotel/B561/index.fr.shtml?dateIn=&nights=&compositions=1&stayplus=false#origin=mercure;2 PLACE DU VAINQUAI;03 21 93 51 22;HB561-GM@accor.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt202409;50.751519, 2.262477;Hauts-de-France;Pas-de-Calais
;Office De Tourisme Pays Basque - BIT de SAINT-ETIENNE-DE-BAÏGORRY;DGE Nouvelle-Aquitaine|ADN Tourisme|AaDT Béarn Pays basque|RT OT - MONA;Office de tourisme;SAINT-ETIENNE-DE-BAIGORRY;64430;http://www.en-pays-basque.fr;Place de la Mairie;0559374728;saintetiennedebaigorry@otpaysbasque.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt217433;43.179063, -1.340074;Nouvelle-Aquitaine;Pyrénées-Atlantiques
;Office De Tourisme Du Choletais - BIT de Vihiers;ADN Tourisme|DGE Pays de la Loire;Office de tourisme;VIHIERS;49310;http://www.ot-cholet.fr;Place Charles De Gaulle;02.41.49.80.00;info-accueil@ot-cholet.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt218852;47.145505, -0.534572;Pays de la Loire;Maine-et-Loire
;LE LION D'OR;Contact Hôtel|DGE Bretagne|HEADLIGHT CONSULTING;Hôtel;LAMBALLE;22400;http://www.leliondor-lamballe.com;3 rue du Lion d'Or;0296312036;leliondorhotel@wanadoo.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt219052;48.46794, -2.51731;Bretagne;Côtes-d'Armor
115284;Château de Châlucet;SPL Terres de Limousin - CDT Haute-Vienne|DGE Nouvelle-Aquitaine;Lieu de visite;SAINT-JEAN-LIGOURE;87260;http://www.chalucet.com/;Saint-Jean-Ligoure;05.44.00.13.80;chalucet@haute-vienne.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=115284;45.696394, 1.348398;Nouvelle-Aquitaine;Haute-Vienne
115526;LE CHATEAU DES ENIGMES;DGE Nouvelle-Aquitaine|AaDT Béarn Pays basque;Parc de loisir;LAAS;64390;http://www.chateau-enigmes.com;Domaine du Château de Laàs;+33559650034;laas@chateau-enigmes.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=115526;43.379401, -0.850049;Nouvelle-Aquitaine;Pyrénées-Atlantiques
115684;Office de Tourisme Forez-Est;CCI Auvergne-Rhône-Alpes|DGE Auvergne Rhone-Alpes|RT OT - FDOTSI LOIRE|ADN Tourisme|CRT Auvergne-Rhône-Alpes Tourisme;Office de tourisme;MONTROND-LES-BAINS;42210;http://www.forez-est.com;125 Avenue des Sources;04 77 94 64 74;contact@forez-est.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=115684;45.643153, 4.232168;Auvergne-Rhône-Alpes;Loire
115702;Office De Tourisme De Saint Lo Agglo;RT OT - FROTSI NORMANDIE|DGE Normandie|ADN Tourisme;Office de tourisme;SAINT-LO;50000;http://www.ot-saintloagglo.fr;60 Rue De La Poterne;02.14.29.00.17;tourisme@saint-lo-agglo.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=115702;49.115387, -1.098327;Normandie;Manche
115869;Musée des Dentelles et Broderies de Caudry;DGE  Hauts de France|CRT Hauts de France;Lieu de visite;CAUDRY;59540;http://www.musee-dentelle.caudry.fr;Place des Mantilles;0327762977;accueil@musee-dentelle.caudry.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=115869;50.124301, 3.41102;Hauts-de-France;Nord
115898;Le Cassissium;DGE Bourgogne Franche-Comté|Bourgogne-Franche-Comté Tourisme;Visite d'entreprise;NUITS-SAINT-GEORGES;21700;http://www.cassissium.fr;8 Passage Montgolfier;0380624970;aurore.maes@cassissium.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=115898;47.129837, 4.958542;Bourgogne-Franche-Comté;Côte-d'Or
115994;MUSEE DUNKERQUE 1940;DMPA|DGE  Hauts de France|CRT Hauts de France;Site de mémoire;DUNKERQUE;59140;http://www.dynamo-dunkerque.com;rue des Chantiers de France;0374060281;contact@dynamo-dunkerque.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=115994;51.045701, 2.381217;Hauts-de-France;Nord
;PRIVILEGE HÔTEL EUROCIEL CENTRE COMEDIE;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Hôtel;MONTPELLIER;34000;http://www.hoteleurociel.fr;1 avenue du Pont Juvénal;04.67.07.51.61;info@hoteleurociel.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt20196;43.606424, 3.883132;Occitanie;Hérault
;DOMAINE D'ANGLAS;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Caveaux et points de vente;BRISSAC;34190;http://www.domaine-anglas.com;Route Départementale 108;04.67.73.70.18;contact@domaine-anglas.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt20435;43.875982, 3.717156;Occitanie;Hérault
;DOMAINE DE LA DOURBIE;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Caveaux et points de vente;CANET;34800;http://www.domainedeladourbie.fr;Route d'Aspiran;04.67.44.45.82;lgraell@ladourbie.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt20467;43.598071, 3.489198;Occitanie;Hérault
;DOMAINE LA DIFFERENCE;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Caveaux et points de vente;TAUTAVEL;66720;http://www.ladifference-roussillon.com;1, Avenue Jean Badia;04.68.66.89.38;contact@ladifference-roussillon.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt20543;42.815316, 2.747965;Occitanie;Pyrénées-Orientales
;DOMAINE LES GRANDES COSTES;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Caveaux et points de vente;VACQUIERES;34270;http://www.grandes-costes.com;2-6 Route du Moulin à Vent;04.67.59.27.42;jcgranier@grandes-costes.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt20565;43.844646, 3.944292;Occitanie;Hérault
;MAS DE JANINY;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Caveaux et points de vente;SAINT-BAUZILLE-DE-LA-SYLVE;34230;http://www.masdejaniny.com;Chemin Saint Jean Laval;04.67.57.96.70;masdejaniny@orange.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt20986;43.613299, 3.551848;Occitanie;Hérault
;Hôtel Helgon;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Hôtel-restaurant;LOURDES;65100;https://www.helgonhotel.com/;8 Rue Massabielle;05.62.94.24.97;contact@helgonhotel.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt21205;43.094988, -0.054291;Occitanie;Hautes-Pyrénées
;CHÂTEAU & JARDINS DES MILANDES;DGE Nouvelle-Aquitaine|CDT Dordogne;Lieu de visite;CASTELNAUD-LA-CHAPELLE;24250;https://www.milandes.com;château des Milandes;05 53 59 31 21;contact@milandes.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt221353;44.80867, 1.139266;Nouvelle-Aquitaine;Dordogne
;ROYAL HOTEL;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Hôtel;MONTPELLIER;34000;https://www.royalhotelmontpellier.com;8 RUE MAGUELONE;04.67.92.13.36;contact@hotels-rh.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt222463;43.606739, 3.879759;Occitanie;Hérault
;OTI Archipel de Thau Destination Méditerranée - BIT Sète;RT OT- ADT Hérault|ADN Tourisme|DGE Occitanie;Office de tourisme;SETE;34200;https://www.thau-mediterranee.com/;60 grand rue Mario Roustan;04 86 84 04 04;contact@archipel-thau.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt223802;43.40015, 3.696281;Occitanie;Hérault
;Lacs et Gorges du Verdon Tourisme - BIT de Villecroze;DGE Provence-Alpes-Côte d'Azur|ADN Tourisme|RT OT - FROT PACA;Office de tourisme;VILLECROZE;83690;http://www.lacs-gorges-verdon.fr;12 Rue Ambroise Croizat;04 94 70 19 12;tourisme@cclgv.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt230096;43.583415, 6.274906;Provence-Alpes-Côte d'Azur;Var
;LES VOLETS BLEUS;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Chambre d'hôtes;AUMONT-AUBRAC;48130;http://lesvoletsbleus.vpweb.fr;25 Avenue de peyre;06.74.21.55.95;maledcecile@gmail.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt230498;44.722756, 3.28474;Occitanie;Lozère
;Camping Les Cruses;Camping Qualité|DGE Auvergne Rhone-Alpes;Camping;RIBES;07260;https://campinglescruses.com/;210 route du Gineste;06 88 72 63 10;contact@campinglescruses.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt231195;44.492422, 4.207253;Auvergne-Rhône-Alpes;Ardèche
;CHATEAU DE CASTELNOU;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Lieu de visite;CASTELNOU;66300;https://www.ledepartement66.fr/dossier/le-chateau-de-castelnou/;Place du Château;04.68.84.69.20;chateaucastelnou@cd66.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt234386;42.646269, 2.70488;Occitanie;Pyrénées-Orientales
;Office De Tourisme Destination Les Sables D'Olonne - BIT de L’île D'Olonne;ADN Tourisme|DGE Pays de la Loire;Office de tourisme;L'ILE-D'OLONNE;85340;http://www.lessablesdolonne-tourisme.com;Place De La Jolie Sauniere;02.51.96.85.85;info@otls.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt236559;;;
;Office de Tourisme Baie de Quiberon la Sublime - BIT de Saint-Pierre-Quiberon;RT OT - Offices De Tourisme De Bretagne|DGE Bretagne|ADN Tourisme;Office de tourisme;SAINT-PIERRE-QUIBERON;56510;https://www.baiedequiberon.bzh/;3 rue Curie;02.44.84.56.56;saintpierrequiberon.tourisme@baiedequiberon.bzh;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt239688;47.520701, -3.131996;Bretagne;Morbihan
;Destination Pays Bigouden Sud - BIT de l'Île-Tudy;RT OT - Offices De Tourisme De Bretagne|DGE Bretagne|ADN Tourisme;Office de tourisme;ILE-TUDY;29980;http://www.destination-paysbigouden.com;5 Rue du Port;02 98 82 37 99;pbs@destination-paysbigouden.bzh;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt240044;47.841619, -4.168874;Bretagne;Finistère
;HISTOIRE SANS FAIM;CCI Hauts de France|CCI Artois|DGE  Hauts de France|CRT Hauts de France;Restaurant;LENS;62300;https://lhistoiresansfaim.fr/;8 rue des déportés;03 21 42 12 22;lhistoiresansfaim@orange.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt240760;50.426782, 2.830302;Hauts-de-France;Pas-de-Calais
;Office De Tourisme Communautaire Dinard Côte D'Emeraude Tourisme - BIT de Lancieux;RT OT - Offices De Tourisme De Bretagne|DGE Bretagne|ADN Tourisme;Office de tourisme;LANCIEUX;22770;http://www.dinardemeraudetourisme.com;Square Jean Conan;0 821 235 500;info@dinardemeraudetourisme.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt241205;48.60625, -2.150836;Bretagne;Côtes-d'Armor
;Office de Tourisme Golfe du Morbihan Vannes Tourisme - BIT de Saint-Gildas-de-Rhuys;RT OT - Offices De Tourisme De Bretagne|DGE Bretagne|ADN Tourisme;Office de tourisme;SAINT-GILDAS-DE-RHUYS;56730;https://www.golfedumorbihan.bzh/;Rue Saint-Goustan;02 97 53 69 69;tourisme@golfedumorbihan.bzh;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt247039;47.501202, -2.834276;Bretagne;Morbihan
;Auberge de la Diège;DGE Occitanie|Fédération Internationale des Logis;Hôtel-restaurant;CAPDENAC-GARE;12700;https://www.diege.com;2 Route de la Diege;05 65 64 70 54;hotel@diege.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt249401;44.557777, 2.075001;Occitanie;Aveyron
;VILLA DES VIOLETTES;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Chambre d'hôtes;TOULOUSE;31200;https://www.chambre-hotes-toulouse-villadesviolettes.fr;331 avenue de fronton;06.62.39.19.64;sandrine.petizon@gmail.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt257560;43.655469, 1.432084;Occitanie;Haute-Garonne
;HOTEL IBIS STYLES ARRAS CENTRE;CCI Hauts de France|CCI Artois|DGE  Hauts de France|CRT Hauts de France;Hôtel;ARRAS;62000;https://all.accor.com/hotel/B5E7/index.fr.shtml;22 avenue Paul Michonneau;06 77 91 63 92;virginie.dufour@accor.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt257814;50.295515, 2.783196;Hauts-de-France;Pas-de-Calais
;Hôtel LATITUDE 21;Qualité Tourisme  Ile de la Réunion|DGE La Reunion;Hôtel-restaurant;SAINT-PAUL;97460;https://www.latitude21.re/;196 chemin Summer Saint-Gilles-les-Bains;+262 (0) 262 33 13 33;contact@latitude21.re;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt258648;;;
;Office De Tourisme Communautaire Menton Riviera Et Merveilles - BIT de Beausoleil;DGE Provence-Alpes-Côte d'Azur|ADN Tourisme|RT OT - FROT PACA;Office de tourisme;BEAUSOLEIL;06240;https://www.menton-riviera-merveilles.fr/;32 boulevard de la République;04 83 93 95 35;info@menton-riviera-merveilles.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt258981;43.743686, 7.426128;Provence-Alpes-Côte d'Azur;Alpes-Maritimes
;Office De Tourisme Communautaire Menton Riviera Et Merveilles - BIT de Roquebrune-Cap-Martin;DGE Provence-Alpes-Côte d'Azur|ADN Tourisme|RT OT - FROT PACA;Office de tourisme;ROQUEBRUNE-CAP-MARTIN;06190;https://www.menton-riviera-merveilles.fr/;218 avenue Aristide Briand;04 83 93 95 64;info@menton-riviera-merveilles.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt258985;43.764861, 7.482916;Provence-Alpes-Côte d'Azur;Alpes-Maritimes
;HOTEL LES SABLES;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Hôtel;CANET-EN-ROUSSILLON;66140;https://www.hotel-canet-plage.com;25 rue Vallée du Rhône;04.68.80.23.63;hotellessables@orange.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt259584;42.689116, 3.033609;Occitanie;Pyrénées-Orientales
;LES ACCORDS PARFAITS;CCI Caen Normandie|NORMANDIE QUALITE TOURISME|DGE Normandie;Commerce;CAEN;14000;https://lesaccordsparfaits.com/;17 rue Neuve Saint-Jean;02 31 94 58 03;contact@lesaccordsparfaits.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt261022;49.183155, -0.359492;Normandie;Calvados
;Chambres d'hôtes Chateau de Miromesnil;NORMANDIE QUALITE TOURISME|DGE Normandie|CCI Rouen Métropole;Chambre d'hôtes;TOURVILLE-SUR-ARQUES;76550;http://www.chateaumiromesnil.fr;Terres de Miromesnil;02 35 85 02 80;chateaumiromesnil@orange.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt264570;49.859102, 1.098173;Normandie;Seine-Maritime
;LE CANTAREL;DGE Grand-Est|Fédération Internationale des Logis;Hôtel-restaurant;ANDELOT-BLANCHEVILLE;52700;https://www.hotel-restaurant-lecantarel.fr;2 place Cantarel;03 25 01 31 13;contact@hotel-restaurant-lecantarel.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt266262;48.244155, 5.298424;Grand Est;Haute-Marne
;HOTEL ACAPELLA;Qualité Tourisme Occitanie Sud de France|DGE Occitanie;Hôtel;ARGELES-SUR-MER;66700;https://www.hotel-acapella.fr/;1 chemin de Neguebous;04.68.95.89.45;contact@hotel-acapella.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt267579;42.554085, 3.026006;Occitanie;Pyrénées-Orientales
;Office de Tourisme Intercommunal Mossig et Vignoble;DGE Grand-Est|RT OT -  Resot Alsace|ADN Tourisme;Office de tourisme;WANGENBOURG-ENGENTHAL;67710;https://www.mossig-vignoble-tourisme.fr/;32a, rue du Général de Gaulle;0388873350;contact@mossig-vignoble-tourisme.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt267735;48.622376, 7.309544;Grand Est;Bas-Rhin
;Village Club Miléade de Samatan;Mileade|DGE Occitanie;Village de vacances;SAMATAN;32130;https://www.mileade.com/destinations/campagne/samatan/;Route de Lombez;0562623564;samatan@mileade.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt278294;43.48947, 0.927797;Occitanie;Gers
;Club Voile Lacanau Guyenne;DGE Nouvelle-Aquitaine|HEADLIGHT CONSULTING;Sport de nature;LACANAU;33680;https://www.voile-lacanau.fr/;24 All. du Club de Voile;05 56 03 05 11;cvlg@orange.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt278945;44.967433, -1.141242;Nouvelle-Aquitaine;Gironde
;CAMPING PARC MONTANA;CCI Var|DGE Provence-Alpes-Côte d'Azur|Engagement Qualité PACA;Camping;GASSIN;83580;https://montanaparc.com/villages-vacances/parc-montana/;370 Rte du Bourrian;04 94 55 20 20;montana.83@orange.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt288194;43.240634, 6.575857;Provence-Alpes-Côte d'Azur;Var
;Distillerie Lehmann;ADT Alsace|DGE Grand-Est;Caveaux et points de vente;OBERNAI;67210;https://distillerielehmann.com;Chemin des peupliers;+33 (0) 388 504 129;contact@distillerielehmann.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt295664;48.465549, 7.482574;Grand Est;Bas-Rhin
;HOTEL D;DGE Grand-Est|CCI ALSACE EUROMETROPOLE;Hôtel;STRASBOURG;67000;https://www.hoteld.fr/fr/;15, rue du Fossé des 13;0388151367;sleep@hoteld.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt303241;48.583317, 7.744174;Grand Est;Bas-Rhin
;Auberge du Valburgeois;CCI Portes de Normandie Délégation de l'Orne|NORMANDIE QUALITE TOURISME|DGE Normandie;Hôtel-restaurant;SAINTE-GAUBURGE-SAINTE-COLOMBE;61370;https://www.levalburgeois.com/;41 grande rue;0233340144;valburgeois@wanadoo.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt311273;48.714237, 0.432309;Normandie;Orne
;Office De Tourisme Couserans Pyrénées - BIT D'aulus les Bains;RT OT - ADT Ariège Pyrénées|ADN Tourisme|RT OT - CRT Occitanie|DGE Occitanie;Office de tourisme;AULUS-LES-BAINS;09140;https://www.tourisme-couserans-pyrenees.com/;VILLAGE;05.61.96.26.60;contact@tourisme-couserans-pyrenees.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt324642;42.790703, 1.339218;Occitanie;Ariège
;Office De Tourisme Couserans Pyrénées - BIT DE MASSAT;RT OT - ADT Ariège Pyrénées|ADN Tourisme|RT OT - CRT Occitanie|DGE Occitanie;Office de tourisme;MASSAT;09320;https://www.tourisme-couserans-pyrenees.com/;1Route du Col de Port;05 61 96 92 76;contact@tourisme-couserans-pyrenees.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt324643;42.889456, 1.347672;Occitanie;Ariège
;Camping La Marmotte;Camping Qualité|DGE Occitanie;Camping;SAVIGNAC-LES-ORMEAUX;09110;http://www.camping-lamarmotte.com;Route d'Espagne;05 61 64 24 40;camping@marmotte09.fr;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=qt326456;42.729388, 1.818032;Occitanie;Ariège
84735;DESTINATION ANJOU VIGNOBLE VILLAGES - BIT DE BRISSAC-QUINCE;ADN Tourisme|DGE Pays de la Loire;Office de tourisme;BRISSAC-QUINCE;49320;https://anjou-vignoble-villages.com;8 Place De La République;02.41.91.21.50;accueil@anjou-vignoble-villages.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=84735;47.354709, -0.448466;Pays de la Loire;Maine-et-Loire
110706;Office De Tourisme De Thônes Coeur Des Vallées;RT OT - INNOVATION & DEVELOPPEMENT TOURISME 74|DGE Auvergne Rhone-Alpes|ADN Tourisme;Office de tourisme;THONES;74230;http://www.thonescoeurdesvallees.com;1 Rue Blanche;04.50.02.00.26;infos@thonescoeurdesvallees.com;https://marques-tourisme.entreprises.gouv.fr/public/surveys/view?id=110706;45.881441, 6.324413;Auvergne-Rhône-Alpes;Haute-Savoie
